Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,9.55402,104.668,115098
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,9.55259,104.684,115115
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,9.56938,104.5,114913
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nn_align4,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,28.1004,35.5867,39132.7
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,28.1724,35.4958,39032.8
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,28.0441,35.6581,39211.3
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,28.1039,35.5823,39127.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,111.062,18.0079,39604.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,124.848,16.0195,35231.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,110.799,18.0507,39698.7
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,121.816,16.4182,36108.4
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nt_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,109.878,18.202,40031.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ct_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,109.395,18.2824,40208.4
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nh_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,111.175,17.9897,39564.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ch_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,109.503,18.2644,40168.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,112.237,17.8194,39190.1
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,121.834,16.4157,36103
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,110.033,18.1763,39975
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,117.392,17.037,37469.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tt_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,113.854,17.5663,38633.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ht_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,117.737,16.987,37359.4
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_th_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,111.713,17.903,39373.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hh_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,112.075,17.8452,39246.8
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nn_align1,passed,success,universal,8192,8192,8192,f64:column,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,659.154,3.03419,1668.27
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nt_align1,passed,success,universal,8192,8192,8192,f64:column,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,659.646,3.03193,1667.02
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tn_align1,passed,success,universal,8192,8192,8192,f64:row,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,659.948,3.03054,1666.26
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tt_align1,passed,success,universal,8192,8192,8192,f64:row,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,657.448,3.04206,1672.6
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2575.86,1.55288,1707.62
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2577.42,1.55194,1706.58
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2578.01,1.55158,1706.19
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2576.7,1.55237,1707.06
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nt_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2575.36,1.55318,1707.95
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ct_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2573.87,1.55408,1708.94
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nh_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2586.16,1.5467,1700.82
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ch_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2586.5,1.54649,1700.59
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2573.81,1.55412,1708.98
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2574.75,1.55355,1708.36
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2576.04,1.55277,1707.5
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2577.16,1.5521,1706.76
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tt_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2578.17,1.55149,1706.09
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ht_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2576.93,1.55223,1706.91
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_th_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2575.25,1.55325,1708.02
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hh_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,2573.93,1.55404,1708.9
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2029.88,1.97056,1625.19
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2029.37,1.97105,1625.6
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2030.15,1.9703,1624.97
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2030.5,1.96996,1624.7
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nt_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2017.79,1.98236,1634.92
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ct_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2018.56,1.98161,1634.3
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nh_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2019.33,1.98086,1633.68
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ch_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2020.14,1.98006,1633.03
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2021.74,1.97849,1631.73
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2021.28,1.97895,1632.11
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2020.03,1.98017,1633.11
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2019.23,1.98095,1633.76
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tt_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2028.97,1.97145,1625.92
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ht_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2028.39,1.97201,1626.38
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_th_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2028.54,1.97186,1626.26
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hh_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2029.05,1.97137,1625.86
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.9022,140.243,224317
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.88795,89.5059,224971
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.7923,143.459,229461
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.78669,91.3993,229730
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_s8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,bf16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.96506,138.468,221477
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_s8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,bf16:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.95084,88.3689,222113
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_u8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,bf16:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.94437,139.047,222404
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_u8_bf16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,bf16:column,bf16:column,bf16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.93251,88.6973,222939
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_s8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,s8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,3.27055,133.769,336226
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_u8_f16_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,u8:row,f16:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,3.14153,139.263,350035
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.95841,138.653,221774
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_s8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,s8:column,f16:column,f16:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,469762048,1099645845504,2340,4.94572,88.4604,222343
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_u8_128x128_64x4_tn_align16,passed,success,universal,8192,8192,8192,f16:row,u8:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,738197504,1099645845504,1489,4.86604,141.285,225984
