Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,tf32:row,tf32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.6245,79.2111,87104.2
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nn_align4,passed,success,universal,8192,8192,8192,tf32:column,tf32:column,tf32:column,tf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.678,78.8765,86736.3
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_nt_align4,passed,success,universal,8192,8192,8192,tf32:column,tf32:row,tf32:column,tf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.6678,78.9402,86806.3
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tn_align4,passed,success,universal,8192,8192,8192,tf32:row,tf32:column,tf32:column,tf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.685,78.8332,86688.6
1,CUTLASS,gemm,cutlass_tensorop_tf32_s1688gemm_tf32_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,tf32:row,tf32:row,tf32:column,tf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.703,78.7214,86565.7
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nn_align4,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.7045,78.7125,86555.9
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.712,78.6656,86504.3
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.6759,78.8899,86751
1,CUTLASS,gemm,cutlass_tensorop_s1688tf32gemm_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,12.6523,79.0369,86912.6
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nn_align4,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,1073741824,1099645845504,1024,7.49148,133.485,146786
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,1073741824,1099645845504,1024,7.28156,137.333,151018
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,1073741824,1099645845504,1024,7.19462,138.993,152843
1,CUTLASS,gemm,cutlass_tensorop_s1688f16gemm_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,75,1024,1073741824,1099645845504,1024,7.23067,138.3,152081
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nn_align4,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,7.36615,135.756,149284
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,7.20397,138.812,152644
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,7.21613,138.578,152387
1,CUTLASS,gemm,cutlass_tensorop_s1688bf16gemm_256x128_16x3_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,7.10205,140.804,154835
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nn_align4,passed,success,universal,8192,8192,8192,f32:column,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,40.6095,24.6248,27078.5
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_nt_align4,passed,success,universal,8192,8192,8192,f32:column,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,41.082,24.3416,26767.1
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tn_align4,passed,success,universal,8192,8192,8192,f32:row,f32:column,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,38.0703,26.2672,28884.6
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_128x128_16x4_tt_align4,passed,success,universal,8192,8192,8192,f32:row,f32:row,f32:column,f32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,128,16,1,1,1,0,0,0,4,4,2,1,16,8,8,80,1024,1073741824,1099645845504,1024,38.085,26.257,28873.4
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,162.617,12.2989,27048.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cn_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.552,12.8574,28277.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.745,12.8415,28242.3
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_cc_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,159.652,12.5272,27551.1
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nt_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.393,12.8706,28306.3
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ct_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,157.052,12.7346,28007.2
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_nh_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,156.144,12.8087,28170.1
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ch_align1,passed,success,universal,8192,8192,8192,cf32:column,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.747,12.8413,28241.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,158.57,12.6127,27739
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hn_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,157.29,12.7154,27964.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,158.474,12.6203,27755.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hc_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:column,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,156.93,12.7445,28028.9
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_tt_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,160.929,12.4279,27332.5
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_ht_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.782,12.8385,28235.6
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_th_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,155.307,12.8777,28321.8
1,CUTLASS,gemm,cutlass_tensorop_c1688gemm_128x64_16x3_hh_align1,passed,success,universal,8192,8192,8192,cf32:row,cf32:row,cf32:column,cf32:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf32,128,64,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,2147483648,4398583382016,2048,159.733,12.5209,27537.1
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nn_align1,passed,success,universal,8192,8192,8192,f64:column,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,906.55,2.20617,1213
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_nt_align1,passed,success,universal,8192,8192,8192,f64:column,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,905.648,2.20836,1214.21
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tn_align1,passed,success,universal,8192,8192,8192,f64:row,f64:column,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,906.229,2.20695,1213.43
1,CUTLASS,gemm,cutlass_tensorop_d884gemm_128x128_16x3_tt_align1,passed,success,universal,8192,8192,8192,f64:row,f64:row,f64:column,f64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f64,128,128,16,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,2147483648,1099645845504,512,905.69,2.20826,1214.15
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3619.35,1.10517,1215.3
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3618.84,1.10533,1215.47
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3619.28,1.10519,1215.32
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_cc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3600.19,1.11105,1221.76
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nt_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.37,1.11069,1221.36
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ct_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.38,1.11068,1221.36
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_nh_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.97,1.1105,1221.16
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ch_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.24,1.11073,1221.41
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3619.17,1.10523,1215.36
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3619.41,1.10515,1215.28
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3619.13,1.10524,1215.37
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3618.82,1.10533,1215.47
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_tt_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3600.49,1.11096,1221.66
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_ht_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.34,1.1107,1221.37
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_th_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3601.49,1.11065,1221.32
1,CUTLASS,gemm,cutlass_tensorop_z884gemm_128x64_8x3_hh_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,128,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,4398583382016,1024,3602.08,1.11047,1221.12
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2864.6,1.39636,1151.62
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cn_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2864.23,1.39654,1151.77
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2877.34,1.39017,1146.52
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_cc_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2877.11,1.39029,1146.62
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nt_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2876.32,1.39067,1146.93
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ct_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2876.19,1.39073,1146.98
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_nh_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2873.47,1.39205,1148.07
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ch_align1,passed,success,universal,8192,8192,8192,cf64:column,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2862.7,1.39728,1152.39
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2859,1.39909,1153.88
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hn_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2858.8,1.39919,1153.96
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2858.76,1.39921,1153.97
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_hc_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:column,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2859.84,1.39868,1153.54
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_tt_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2875.96,1.39084,1147.07
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_ht_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2875.93,1.39085,1147.09
1,CUTLASS,gemm,cutlass_tensorop_gz884gemm_64x64_8x3_th_align1,passed,success,universal,8192,8192,8192,cf64:row,cf64:row,cf64:column,cf64:column,1,1,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,cf64,64,64,8,1,1,1,0,0,0,3,4,2,1,8,8,4,80,1024,4294967296,3298937536512,768,2876.13,1.39076,1147
